disease	gene	class	score
MESH:D000690	8930	0	-0.03279218822717666
MESH:D000740	5159	1	-0.03280305489897728
MESH:D012559	2913	1	-0.03285340964794159
MESH:D001943	6623	1	-0.03287024796009064
MESH:D010195	4544	1	-0.03287871927022934
MESH:D001943	8894	1	-0.032879788428545
MESH:D001749	9619	0	-0.03289470449090004
MESH:D006973	2952	1	-0.03291012719273567
MESH:D003876	7984	0	-0.03291717916727066
MESH:D008577	5890	0	-0.032967813313007355
MESH:D000544	2890	1	-0.03299499675631523
MESH:D007037	27069	0	-0.03300080820918083
MESH:D005901	7048	0	-0.033019308000802994
MESH:D006973	5155	1	-0.03305743262171745
MESH:D001943	135138	0	-0.033059071749448776
MESH:D008545	2261	0	-0.0330958291888237
MESH:D000690	4093	0	-0.0331028550863266
MESH:D007680	8701	0	-0.03313299268484116
MESH:D014594	6441	0	-0.03313538059592247
MESH:D007676	1555	1	-0.03314923122525215
MESH:D000690	54567	0	-0.033175449818372726
MESH:D004827	1203	1	-0.033183589577674866
MESH:D011085	1364	1	-0.03320567682385445
MESH:D003093	3579	1	-0.03321817144751549
MESH:D001321	2897	0	-0.033245325088500984
MESH:D019337	6198	0	-0.033249806612730026
MESH:D007676	3716	0	-0.03329600766301155
MESH:D005910	1848	1	-0.033298153430223465
MESH:D019337	6281	1	-0.033301200717687614
MESH:D029424	9317	0	-0.033372238278388984
MESH:D029424	64092	0	-0.033378079533576965
MESH:D019337	1612	1	-0.03340410068631172
MESH:D001943	2315	0	-0.03344831243157387
MESH:D050197	5294	1	-0.03346378728747368
MESH:D005901	3015	0	-0.0334751158952713
MESH:D005922	27344	0	-0.03348260000348091
MESH:D013274	3329	1	-0.033516645431518555
MESH:D009373	57492	0	-0.03351953625679016
MESH:D008180	4956	0	-0.03353259712457657
MESH:D001172	6546	0	-0.03356993943452835
MESH:D008268	717	1	-0.03357817977666855
MESH:D013274	9212	1	-0.03358554095029831
MESH:D001249	27069	1	-0.03360368683934212
MESH:D001172	4794	1	-0.03363008797168732
MESH:D053713	50511	1	-0.03363779932260513
MESH:D000740	5879	0	-0.03365582600235939
MESH:D000506	2833	1	-0.03369496390223503
MESH:D006973	6714	1	-0.03373529016971588
MESH:D012468	4159	1	-0.03377948701381684
MESH:D050197	1493	0	-0.033808819949626916
MESH:D001321	10383	0	-0.03382518142461777
MESH:D009217	3635	0	-0.03383546695113182
MESH:D008654	4638	0	-0.03387173637747765
MESH:D010190	9516	0	-0.033879052847623825
MESH:D010195	1538	0	-0.03394680097699165
MESH:D005922	8826	1	-0.0339476503431797
MESH:D008577	4967	0	-0.03396477922797203
MESH:D011471	2697	1	-0.033967014402151115
MESH:D003876	3953	0	-0.03398701921105385
MESH:D007037	5308	0	-0.034006770700216286
MESH:D009765	51052	1	-0.034013256430625916
MESH:D019337	6672	1	-0.03401469811797142
MESH:D003424	5579	0	-0.03401688486337662
MESH:D050197	10981	0	-0.034018151462078094
MESH:D050197	929	1	-0.03402605280280113
MESH:D009217	1440	1	-0.03406380116939545
MESH:D001321	4843	1	-0.034088682383298874
MESH:D024821	249	0	-0.0341339111328125
MESH:D005910	23493	1	-0.03414427489042282
MESH:D004827	2566	1	-0.03415495529770851
MESH:D003922	6571	1	-0.034160446375608444
MESH:D009765	585	1	-0.03416723757982254
MESH:D008545	5819	0	-0.034185849130153656
MESH:D012878	5734	1	-0.03418724238872528
MESH:D000740	3777	0	-0.03424089401960373
MESH:D001249	4319	1	-0.034254081547260284
MESH:D012030	5095	1	-0.03428562358021736
MESH:D010190	5290	1	-0.03429538384079933
MESH:D008545	4851	1	-0.03430281952023506
MESH:D006973	23064	0	-0.034319695085287094
MESH:D004827	1139	1	-0.034321822226047516
MESH:D004938	5144	1	-0.034331250935792916
MESH:D004827	3953	0	-0.03438662365078926
MESH:D000690	8170	0	-0.034396518021821976
MESH:D008113	5693	0	-0.03439946100115776
MESH:D010051	4831	1	-0.03443488851189613
MESH:D009765	5577	1	-0.034439273178577416
MESH:D001749	2645	0	-0.034448545426130295
MESH:D011085	3284	1	-0.034466754645109184
MESH:D008105	1909	0	-0.034515343606472015
MESH:D019337	5357	0	-0.03453972563147545
MESH:D011471	90338	1	-0.034566748887300484
MESH:D009765	50943	0	-0.034575339406728745
MESH:D006973	5154	1	-0.034585997462272644
MESH:D002446	1200	0	-0.034594722092151635
MESH:D001289	2641	0	-0.034604307264089584
MESH:D010051	3231	1	-0.03460979461669922
MESH:D001321	2915	1	-0.034648679196834564
MESH:D006973	5997	1	-0.03469529375433922
MESH:D006973	2643	1	-0.0347650907933712
MESH:D008113	8038	0	-0.03483732789754868
MESH:D005922	5020	0	-0.0349012166261673
MESH:D050197	50507	1	-0.03493692725896835
MESH:D003424	5734	1	-0.03493759408593178
MESH:D001249	4163	0	-0.0349445566534996
MESH:D003093	11261	1	-0.03497152030467987
MESH:D001943	4792	1	-0.03498173877596855
MESH:D050197	1524	1	-0.03498989716172218
MESH:D006973	1584	1	-0.0349913015961647
MESH:D010190	959	0	-0.034997347742319114
MESH:D010190	959	0	-0.034997347742319114
MESH:D000740	1088	1	-0.035001501441001885
MESH:D010190	10215	0	-0.03501582145690918
MESH:D009373	5742	0	-0.03504398092627525
MESH:D001943	10928	0	-0.03506195917725563
MESH:D001172	80267	1	-0.035111751407384865
MESH:D009765	960	0	-0.03511706367135048
MESH:D004827	3070	0	-0.035123445093631744
MESH:D001932	1612	1	-0.03512391448020935
MESH:D011471	6715	1	-0.03516392409801483
MESH:D019337	4638	0	-0.035171452909708016
MESH:D006973	100507436	0	-0.03521954268217087
MESH:D011085	90668	1	-0.03530315682291985
MESH:D008180	151112	1	-0.03531413897871971
MESH:D000740	8526	1	-0.03535512462258339
MESH:D008268	1071	1	-0.035384826362133026
MESH:D004827	3688	0	-0.03538812696933746
MESH:D008113	6532	0	-0.03539836779236793
MESH:D001859	959	0	-0.035422805696725845
MESH:D009765	9021	1	-0.03542812541127205
MESH:D004827	5798	0	-0.03543693199753761
MESH:D009765	623	0	-0.035506457090377815
MESH:D005901	4915	1	-0.0355197973549366
MESH:D012559	5727	0	-0.03553478419780731
MESH:D005134	4661	0	-0.03554580733180046
MESH:D002311	2950	0	-0.03560897707939148
MESH:D008881	4209	1	-0.03561220690608025
MESH:D010024	7547	0	-0.03567289188504219
MESH:D001321	9228	1	-0.03567974641919136
MESH:D004827	4233	0	-0.03568236157298088
MESH:D011471	10625	1	-0.03569119796156883
MESH:D003924	11284	0	-0.03571300208568573
MESH:D013953	1029	1	-0.035716883838176734
MESH:D001321	9255	0	-0.03572571277618408
MESH:D010051	5501	1	-0.03574187308549881
MESH:D003924	169792	1	-0.03574877604842186
MESH:D019337	26472	0	-0.035763796418905265
MESH:D011471	2886	1	-0.03577379509806633
MESH:D006973	3843	0	-0.03578463941812515
MESH:D008113	55872	0	-0.035800617188215256
MESH:D011471	2787	1	-0.035824786871671684
MESH:D008545	2194	1	-0.03587789088487625
MESH:D001943	8347	1	-0.03592932596802712
MESH:D006258	10891	0	-0.03595893457531929
MESH:D001650	6715	0	-0.035980083048343665
MESH:D001932	7048	0	-0.035994358360767365
MESH:D002532	2554	0	-0.03601859137415886
MESH:D008545	2776	1	-0.03601985052227974
MESH:D001859	4193	1	-0.036054115742444985
MESH:D001932	3090	1	-0.036119233816862106
MESH:D006973	596	1	-0.03613131493330002
MESH:D009765	7248	0	-0.03614699468016625
MESH:D009765	7248	0	-0.03614699468016625
MESH:D004938	3290	0	-0.03617330640554428
MESH:D019337	5295	1	-0.03619605675339699
MESH:D050197	332	0	-0.036220628768205636
MESH:D002971	4846	1	-0.03623976930975914
MESH:D010190	10928	0	-0.036284051835536964
MESH:D010024	10935	1	-0.036303501576185226
MESH:D001249	3845	0	-0.03630514070391655
MESH:D003924	4056	0	-0.036325745284557336
MESH:D005910	63943	0	-0.036342330276966095
MESH:D003093	6533	0	-0.0363553948700428
MESH:D006973	4312	1	-0.03638644888997078
MESH:D010051	5341	0	-0.03638782352209091
MESH:D053713	958	0	-0.03643583133816719
MESH:D010195	8085	0	-0.03645845502614975
MESH:D004827	1815	0	-0.03645863384008408
MESH:D012559	1136	1	-0.03648776188492775
MESH:D004938	6092	0	-0.036505870521068566
MESH:D007680	91662	1	-0.03651916980743408
MESH:D050197	5291	0	-0.03655923530459404
MESH:D012468	23236	0	-0.036567553877830505
MESH:D012559	5142	1	-0.036611683666706085
MESH:D019955	1815	1	-0.036615699529647834
MESH:D001289	5744	0	-0.03664812445640564
MESH:D050197	624	0	-0.03666171059012413
MESH:D002971	2946	0	-0.03667332977056503
MESH:D002446	4233	0	-0.03670711815357208
MESH:D010300	6623	1	-0.03673974797129631
MESH:D011471	2560	0	-0.0368291400372982
MESH:D008545	2833	0	-0.036830440163612366
MESH:D006973	2641	1	-0.03683794289827347
MESH:D010524	56925	0	-0.036872200667858124
MESH:D010524	2033	0	-0.036945261061191566
MESH:D004827	6400	0	-0.036950230598449714
MESH:D013274	79258	0	-0.03699196875095368
MESH:D008113	6935	0	-0.03699212148785591
MESH:D006973	6337	1	-0.03699280694127083
MESH:D010051	1268	0	-0.037129737436771386
MESH:D001249	2118	0	-0.037143632769584656
MESH:D012559	2072	1	-0.0371655635535717
MESH:D007037	3547	1	-0.037175700068473816
MESH:D029424	7257	0	-0.037207406014204025
MESH:D050197	3992	0	-0.03722856566309929
MESH:D011471	2890	0	-0.03722873702645302
MESH:D019337	2100	0	-0.0372469462454319
MESH:D019337	2100	0	-0.0372469462454319
MESH:D009765	27241	1	-0.03724986687302589
MESH:D001321	2213	0	-0.03727056086063385
MESH:D004827	6496	1	-0.037290606647729874
MESH:D001249	2625	1	-0.037345468997955315
MESH:D001172	55500	0	-0.037354476749897
MESH:D053713	9426	1	-0.03736701980233192
MESH:D024821	9582	0	-0.037449102848768234
MESH:D005910	10857	0	-0.03745271265506744
MESH:D010195	6804	0	-0.0374622605741024
MESH:D004938	4193	0	-0.03749068453907967
MESH:D001943	1524	0	-0.03753142803907394
MESH:D006973	10198	0	-0.03755838423967362
MESH:D010300	5071	1	-0.037572324275970466
MESH:D029424	27294	0	-0.037589725106954575
MESH:D010300	5413	1	-0.03759477287530899
MESH:D001172	1591	0	-0.037640906870365136
MESH:D002532	2745	0	-0.03765710815787315
MESH:D012030	3455	0	-0.03766421228647232
MESH:D012559	4313	0	-0.037756163626909256
MESH:D012559	4313	0	-0.037756163626909256
MESH:D009765	864	0	-0.03778604418039322
MESH:D008268	1773	0	-0.03781285881996155
MESH:D000740	5341	0	-0.03782227262854576
MESH:D010024	2897	0	-0.037889368832111366
MESH:D010300	9136	0	-0.03789738565683365
MESH:D001859	1583	0	-0.03793570399284363
MESH:D011471	8754	1	-0.03794917091727257
MESH:D001321	3628	1	-0.038001950830221176
MESH:D006973	3605	0	-0.038034692406654365
MESH:D006973	3605	0	-0.038034692406654365
MESH:D010024	11343	1	-0.038044825196266174
MESH:D009765	6285	0	-0.038052745163440704
MESH:D007676	3350	0	-0.03815513104200363
MESH:D004827	958	1	-0.03819149732589722
MESH:D010024	2597	1	-0.03821539878845215
MESH:D005901	2308	0	-0.03823118284344673
MESH:D008268	4163	0	-0.038258861750364304
MESH:D001249	3605	1	-0.038353659212589264
MESH:D002971	440275	0	-0.038363844156265266
MESH:D004938	5291	0	-0.038387563079595566
MESH:D001714	4729	1	-0.038397759199142456
MESH:D006509	4990	0	-0.03841293603181839
MESH:D012468	2620	1	-0.03843406960368157
MESH:D003424	284119	1	-0.038458220660686486
MESH:D004827	8741	0	-0.03846843913197517
MESH:D003922	5798	1	-0.038479018956422806
MESH:D001321	5172	0	-0.03848244622349739
MESH:D011471	5590	1	-0.038512632250785835
MESH:D011471	6580	1	-0.038523294031620026
MESH:D002532	3148	0	-0.038526680320501334
MESH:D001932	2100	1	-0.03855621442198754
MESH:D005901	6540	1	-0.03860488906502724
MESH:D003924	4283	0	-0.03861035779118538
MESH:D007676	57817	1	-0.03861454874277115
MESH:D001321	4520	1	-0.0386347733438015
MESH:D001714	1815	1	-0.03874683380126953
MESH:D006973	5578	1	-0.038760129362344735
MESH:D007680	6921	1	-0.038762591779232025
MESH:D010300	23400	1	-0.03880031406879425
MESH:D004827	2775	1	-0.038811489939689636
MESH:D050197	942	0	-0.03883066773414612
MESH:D010300	7444	0	-0.038870420306921005
MESH:D005901	4914	1	-0.03891336545348168
MESH:D010300	3313	1	-0.03892400115728378
MESH:D010195	2833	0	-0.03899126872420311
MESH:D012030	1538	1	-0.039004754275083535
MESH:D050197	5594	0	-0.03900966793298721
MESH:D009765	3157	1	-0.039069242775440216
MESH:D010051	8878	0	-0.03909802809357643
MESH:D007037	4656	0	-0.03910287097096443
MESH:D014594	9337	0	-0.039113622158765786
MESH:D000544	5536	1	-0.03912632539868355
MESH:D012030	8266	1	-0.03913259506225586
MESH:D007680	2215	0	-0.03916216269135475
MESH:D001249	1535	1	-0.039169777184724815
MESH:D008545	4233	1	-0.039181157946586616
MESH:D001932	4193	0	-0.039215467870235436
MESH:D002532	427	1	-0.03921620920300484
MESH:D014594	1565	0	-0.039226509630680084
MESH:D050197	6376	1	-0.03924428299069405
MESH:D011471	3284	1	-0.03927130997180939
MESH:D015433	56922	0	-0.03930627182126045
MESH:D010300	6348	0	-0.03932754695415497
MESH:D004827	9451	1	-0.03933420032262802
MESH:D001321	5144	0	-0.039364445954561234
MESH:D029424	2941	0	-0.03938038647174835
MESH:D004827	8028	0	-0.039479069411754615
MESH:D004827	3123	0	-0.03949548304080963
MESH:D008180	50943	1	-0.03951851651072502
MESH:D011471	9145	0	-0.0395931713283062
MESH:D006973	2153	1	-0.03960005566477776
MESH:D011085	3710	0	-0.03969256579875946
MESH:D010524	4915	1	-0.03981737419962883
MESH:D001249	84188	0	-0.03984278067946434
MESH:D006973	4773	1	-0.03986234590411186
MESH:D010300	2747	1	-0.03986254706978798
MESH:D009765	6866	0	-0.03987675160169602
MESH:D011471	6777	0	-0.039890244603157037
MESH:D006973	23564	1	-0.03992338106036186
MESH:D001321	3329	0	-0.03992630541324616
MESH:D019337	1610	0	-0.03996359184384346
MESH:D012559	348654	0	-0.039991747587919235
MESH:D013274	50514	0	-0.03999961167573929
MESH:D001943	9801	1	-0.04009728878736496
MESH:D009765	3133	0	-0.040103718638420105
MESH:D011085	7416	0	-0.04011308029294014
MESH:D004827	6152	0	-0.04017532616853714
MESH:D012559	6529	1	-0.04019476845860481
MESH:D013274	6209	1	-0.04024456441402435
MESH:D001932	7386	0	-0.0402708537876606
MESH:D002971	7341	1	-0.04031895101070404
MESH:D012559	2572	1	-0.040339719504117966
MESH:D019337	1409	0	-0.040346428751945496
MESH:D011085	8790	0	-0.04035450518131256
MESH:D011085	4254	0	-0.04037003964185715
MESH:D009765	6355	0	-0.040375418961048126
MESH:D019337	1236	1	-0.04040389508008957
MESH:D008545	84662	0	-0.04049033299088478
MESH:D001943	9780	0	-0.04050042852759361
MESH:D015535	3600	1	-0.04052244126796722
MESH:D008577	1390	0	-0.04053502157330513
MESH:D019337	340152	1	-0.04055226221680641
MESH:D005922	8863	0	-0.04061155393719673
MESH:D024821	367	0	-0.04061202332377434
MESH:D008881	7849	0	-0.04065974801778793
MESH:D010300	5032	0	-0.0406610369682312
MESH:D013274	6532	0	-0.04071773961186409
MESH:D000740	1723	1	-0.04083489254117012
MESH:D008881	9457	1	-0.04083825647830963
MESH:D024821	950	1	-0.04085617512464523
MESH:D009765	3383	1	-0.04088389500975609
MESH:D001714	3276	0	-0.0410020612180233
MESH:D001943	6336	1	-0.04100749641656876
MESH:D010300	64374	0	-0.041021496057510376
MESH:D001943	7087	1	-0.0410487987101078
MESH:D019337	2194	0	-0.04105566442012787
MESH:D000740	9518	1	-0.041059818118810654
MESH:D009765	2660	1	-0.04107021167874336
MESH:D000740	2890	0	-0.04110083356499672
MESH:D004827	3066	0	-0.04111456871032715
MESH:D000544	1164	0	-0.041136104613542564
MESH:D010024	1326	0	-0.04114899784326553
MESH:D010195	8089	0	-0.041158143430948264
MESH:D004938	7323	0	-0.04116034135222435
MESH:D004827	3925	0	-0.04117173328995705
MESH:D011471	5273	1	-0.04119085520505905
MESH:D000740	6204	1	-0.04119721800088882
MESH:D012559	2890	1	-0.04121202602982521
MESH:D001249	7171	0	-0.04121531546115875
MESH:D006973	4654	1	-0.0412171483039856
MESH:D004938	2952	1	-0.04121877998113632
MESH:D000690	9896	1	-0.0412461943924427
MESH:D009765	3952	1	-0.04125076159834862
MESH:D008545	1894	0	-0.041253622621297836
MESH:D001321	4524	1	-0.041263937950134284
MESH:D001932	3110	0	-0.04141025245189667
MESH:D050197	3238	0	-0.0414145328104496
MESH:D001172	5295	0	-0.04143499583005905
MESH:D006973	5167	0	-0.041442520916461945
MESH:D009103	10215	1	-0.041500274091959
MESH:D004827	4826	1	-0.04150545597076416
MESH:D000740	2768	0	-0.041542816907167435
MESH:D004827	11284	1	-0.04155274108052254
MESH:D006973	3903	0	-0.041556652635335915
MESH:D004827	3570	0	-0.04159872233867645
MESH:D001289	5352	0	-0.041602831333875656
MESH:D000740	112464	1	-0.041615307331085205
MESH:D003924	5798	1	-0.041618086397647865
MESH:D008881	5024	1	-0.04163248091936112
MESH:D000310	7153	1	-0.04167133942246437
MESH:D002532	1909	1	-0.04168662428855896
MESH:D001321	3359	1	-0.04178474098443985
MESH:D001172	3600	1	-0.04185616225004196
MESH:D005922	650	0	-0.0418999008834362
MESH:D006973	4585	0	-0.04190141335129738
MESH:D004938	1813	0	-0.041923969984054565
MESH:D001249	4089	0	-0.04194553196430206
MESH:D011471	9444	0	-0.041952278465032584
MESH:D006973	6439	0	-0.04195712506771088
MESH:D002532	3123	0	-0.041993264108896255
MESH:D001714	3699	1	-0.04199649393558502
MESH:D001321	3357	0	-0.042006906121969216
MESH:D001321	3486	1	-0.04201357066631317
MESH:D002532	8148	0	-0.04202428460121155
MESH:D006973	3551	1	-0.04203314706683159
MESH:D012468	7225	0	-0.04205172881484032
MESH:D011085	50943	1	-0.0420583039522171
MESH:D004827	3621	0	-0.042069211602211
MESH:D012559	2906	1	-0.04207291081547737
MESH:D012595	2645	0	-0.04207851737737656
MESH:D003424	958	0	-0.0420893095433712
MESH:D006973	1535	1	-0.04215393587946892
MESH:D013274	5350	0	-0.042168594896793365
MESH:D000690	8878	1	-0.04220931977033615
MESH:D004827	4915	1	-0.04229119047522545
MESH:D012030	6232	1	-0.042351961135864265
MESH:D001943	10381	1	-0.04235963895916939
MESH:D000740	5816	0	-0.042370639741420746
MESH:D012559	1815	1	-0.04242030903697014
MESH:D019337	3350	0	-0.04244205728173256
MESH:D007680	7090	0	-0.042442988604307175
MESH:D008545	4303	1	-0.042466074228286736
MESH:D006509	3371	0	-0.04248130694031715
MESH:D011085	5290	0	-0.04248805716633797
MESH:D011471	6847	0	-0.042498063296079636
MESH:D009765	9970	1	-0.04250648245215416
MESH:D011471	3682	0	-0.04250654578208923
MESH:D001943	10717	1	-0.042520761489868164
MESH:D005901	3727	0	-0.0425819493830204
MESH:D010051	7220	0	-0.042597111314535134
MESH:D009765	5583	1	-0.04265421628952026
MESH:D010190	23493	1	-0.04270991310477257
MESH:D000690	5290	0	-0.04274347051978111
MESH:D000690	5290	0	-0.04274347051978111
MESH:D014594	2033	1	-0.04275031387805939
MESH:D003876	2740	0	-0.04275954887270928
MESH:D005910	8434	1	-0.04279566928744316
MESH:D003876	3605	1	-0.04280338808894157
MESH:D006973	7045	1	-0.04280509799718857
MESH:D008545	6235	0	-0.04280639439821243
MESH:D003110	22941	0	-0.04288339987397194
MESH:D008268	2074	1	-0.0429239422082901
MESH:D001289	84876	0	-0.04294359311461449
MESH:D005923	114609	0	-0.042964834719896317
MESH:D000690	5742	0	-0.04300492256879807
MESH:D015209	3605	0	-0.043008696287870414
MESH:D002311	4000	1	-0.043021932244300835
MESH:D016584	6720	0	-0.04302970692515373
MESH:D015535	7133	1	-0.043030980974435806
MESH:D011471	10928	1	-0.0430355928838253
MESH:D009765	5019	1	-0.04304731264710426
MESH:D004827	6925	1	-0.04312686249613762
MESH:D004827	1580	0	-0.04313381016254425
MESH:D015535	3605	1	-0.04313904419541359
MESH:D003924	5515	1	-0.04313996434211731
MESH:D012559	2904	1	-0.04314567893743515
MESH:D010300	2898	1	-0.04315751791000366
MESH:D010024	170692	0	-0.0431894026696682
MESH:D000740	4313	0	-0.0431973822414875
MESH:D000740	4524	1	-0.04323815926909447
MESH:D003924	4357	1	-0.04324749484658241
MESH:D004938	3732	0	-0.04326273500919342
MESH:D011085	891	1	-0.04327727109193802
MESH:D053713	3958	0	-0.043335236608982086
MESH:D001321	27044	1	-0.043345462530851364
MESH:D007037	90338	0	-0.04336116462945938
MESH:D024821	672	0	-0.043417606502771385
MESH:D001172	2641	0	-0.043430734425783164
MESH:D001943	4722	1	-0.043446876108646386
MESH:D015535	51268	1	-0.04346529766917229
MESH:D015433	959	1	-0.04346628859639168
MESH:D001321	10735	0	-0.04354631528258324
MESH:D010024	427	0	-0.0436103455722332
MESH:D006973	3791	1	-0.04363100603222847
MESH:D003922	8653	0	-0.0436348021030426
MESH:D006973	5507	0	-0.04363783821463585
MESH:D004827	6506	1	-0.043686293065547936
MESH:D006973	1361	0	-0.043759461492300034
MESH:D012030	443	1	-0.04376737400889397
MESH:D011085	6580	0	-0.04386139288544655
MESH:D001714	10611	1	-0.043876513838768005
MESH:D053713	5653	0	-0.043887007981538766
MESH:D002532	1520	1	-0.04392355680465698
MESH:D003924	8872	1	-0.04402131959795952
MESH:D008545	6492	0	-0.04404119402170181
MESH:D010300	113452	0	-0.044056225568056114
MESH:D001172	9141	1	-0.04406766593456268
MESH:D001321	8128	1	-0.044094324111938484
MESH:D007680	8560	0	-0.0441194623708725
MESH:D013274	1861	0	-0.04413434863090515
MESH:D050197	9725	0	-0.04414508491754532
MESH:D008545	3238	1	-0.04416245222091675
MESH:D003924	2952	0	-0.044202856719493866
MESH:D050197	4205	0	-0.04420483484864235
MESH:D011085	9134	1	-0.044257014989852905
MESH:D012559	7166	1	-0.044260017573833466
MESH:D009103	3087	1	-0.04426039382815361
MESH:D053713	9085	1	-0.04426297545433045
MESH:D012559	89832	1	-0.04427217692136765
MESH:D011471	4603	0	-0.044295277446508415
MESH:D003093	58531	0	-0.04431742429733277
MESH:D007680	7380	1	-0.04433265700936317
MESH:D005910	1910	0	-0.04434039443731308
MESH:D010524	3827	1	-0.04434770345687866
MESH:D013274	7818	0	-0.044365309178829186
MESH:D010051	2903	0	-0.04439422860741615
MESH:D001249	2100	1	-0.044397037476301186
MESH:D000740	10427	1	-0.04439756274223328
MESH:D050197	4005	0	-0.044435549527406686
MESH:D011471	50943	0	-0.04448062926530838
MESH:D010524	4151	1	-0.044489454478025436
MESH:D010024	3169	0	-0.04449697583913803
MESH:D012030	5801	1	-0.044520054012537
MESH:D009373	2261	1	-0.04452226310968399
MESH:D001943	2101	1	-0.044619988650083535
MESH:D008545	1641	1	-0.044643182307481766
MESH:D003924	3784	1	-0.044723045080900185
MESH:D050197	968	1	-0.04473227635025978
MESH:D010300	3482	1	-0.044832494109869
MESH:D006973	3683	0	-0.044883765280246735
MESH:D029424	3284	0	-0.04498938843607903
MESH:D004938	5290	1	-0.04505008086562157
MESH:D000544	23621	1	-0.04507870599627495
MESH:D010195	2863	0	-0.045098379254341125
MESH:D029424	2729	1	-0.04511330649256706
MESH:D006973	7039	1	-0.04511363059282303
MESH:D001172	4543	0	-0.04512139782309532
MESH:D008545	26503	1	-0.04512585327029228
MESH:D001714	9572	1	-0.04512777924537659
MESH:D004938	5686	0	-0.0451294519007206
MESH:D008113	7494	0	-0.045135896652936935
MESH:D010300	3761	1	-0.045142941176891334
MESH:D010195	7704	0	-0.045151863247156136
MESH:D010190	8038	0	-0.04516342654824257
MESH:D002311	1121	0	-0.04516562819480896
MESH:D000544	23646	1	-0.045210111886262894
MESH:D007676	3855	0	-0.0453936867415905
MESH:D001321	282617	0	-0.04540232568979263
MESH:D002311	7840	1	-0.04542013630270958
MESH:D002971	5244	0	-0.04542485252022743
MESH:D005901	9021	0	-0.045473635196685784
MESH:D001321	2550	1	-0.0454753078520298
MESH:D015535	3596	1	-0.045511193573474884
MESH:D019337	3605	0	-0.045528843998909004
MESH:D019337	3605	0	-0.045528843998909004
MESH:D001249	5290	0	-0.045591507107019424
MESH:D009103	5294	0	-0.04561201855540276
MESH:D013274	5770	0	-0.04562316462397576
MESH:D009765	1815	1	-0.045653849840164185
MESH:D003876	3596	1	-0.04567957296967506
MESH:D010024	5906	1	-0.04575058072805405
MESH:D009765	5270	0	-0.04580701515078545
MESH:D003424	51804	0	-0.04583298414945602
MESH:D019337	5078	0	-0.0458407923579216
MESH:D003922	2952	1	-0.0458853617310524
MESH:D007676	8314	0	-0.045916106551885605
MESH:D008545	5770	0	-0.045944493263959885
MESH:D007676	5742	1	-0.04600279033184052
MESH:D001714	56890	1	-0.04600807279348373
MESH:D009765	9149	1	-0.046022914350032806
MESH:D006973	3037	1	-0.04604094848036766
MESH:D010300	1536	0	-0.04608500376343727
MESH:D012030	2625	0	-0.04608898237347603
MESH:D001321	5562	0	-0.04609858244657517
MESH:D003924	7352	1	-0.046109296381473534
MESH:D011471	7164	1	-0.04612139239907265
MESH:D003924	6480	1	-0.046170514076948166
MESH:D003424	4088	1	-0.04620780050754547
MESH:D024821	28	0	-0.04622093588113785
MESH:D001249	2706	0	-0.04625117033720017
MESH:D013953	1540	1	-0.04626234993338585
MESH:D006973	50506	0	-0.046302378177642815
MESH:D007676	3981	0	-0.04630840569734573
MESH:D008180	7142	0	-0.04630840569734573
MESH:D006973	4282	1	-0.046313561499118805
MESH:D010190	5138	0	-0.046460021287202835
MESH:D008288	134218	0	-0.04647810757160187
MESH:D007676	4990	0	-0.04657512903213501
MESH:D014594	5378	1	-0.046592216938734055
MESH:D011471	2115	1	-0.046605195850133896
MESH:D005901	4010	1	-0.04662387818098068
MESH:D050197	3329	1	-0.04663599655032158
MESH:D013274	6392	0	-0.04670464992523194
MESH:D013274	9205	0	-0.04678498953580856
MESH:D000544	9507	1	-0.04681033268570901
MESH:D006973	8038	1	-0.046861138194799416
MESH:D008881	7157	0	-0.0469028502702713
MESH:D019043	7030	1	-0.046910181641578674
MESH:D003922	6364	1	-0.0469140000641346
MESH:D010190	2305	1	-0.046917300671339035
MESH:D001321	3122	0	-0.04695780202746391
MESH:D012559	5533	1	-0.04697941243648529
MESH:D007680	29110	0	-0.04703839495778084
MESH:D013274	1736	0	-0.04706062376499176
MESH:D003093	9820	0	-0.047092389315366745
MESH:D002311	79718	0	-0.047096189111471176
MESH:D011085	7153	1	-0.047139503061771386
MESH:D005901	4313	1	-0.04714950919151306
MESH:D003424	3350	0	-0.04716653004288674
MESH:D000544	6005	0	-0.04716802388429642
MESH:D000740	4914	0	-0.047181252390146255
MESH:D000690	7849	0	-0.047181889414787286
MESH:D002311	150094	1	-0.04718288034200668
MESH:D005922	5683	0	-0.04721541330218315
MESH:D004827	4887	1	-0.047230470925569534
MESH:D002311	2920	1	-0.04723839461803436
MESH:D003924	1237	0	-0.04724294319748879
MESH:D001321	30011	0	-0.04724601283669472
MESH:D010518	340152	0	-0.04725246131420136
MESH:D024821	177	0	-0.04725322499871254
MESH:D012030	57216	1	-0.04726598411798477
MESH:D010024	7471	1	-0.04730751737952232
MESH:D007037	55740	0	-0.047368619590997696
MESH:D005901	4638	1	-0.04739945009350777
MESH:D000740	6208	1	-0.047420501708984375
MESH:D011471	7486	1	-0.04742549732327461
MESH:D001859	1909	0	-0.047439396381378174
MESH:D008545	3146	0	-0.04745133593678474
MESH:D008288	6939	0	-0.04745818302035332
MESH:D010190	1107	1	-0.047481540590524667
MESH:D014594	8743	1	-0.04748806729912758
